,HighSchool,Graduate,College,11th,9th
118,15.809718,23.685923,20.440434,22.653584,17.410337
119,9.165936,19.46816,22.61176,34.825127,13.929015
120,18.171238,11.640833,14.826548,17.024263,38.337116
121,26.196554,35.6506,19.779173,8.636454,9.737221
122,10.577488,16.800703,25.348934,27.372166,19.900702
123,32.544567,15.445368,15.860231,10.014465,26.135365
124,24.364187,16.2686,18.362602,11.885044,29.119564
125,11.6140995,24.454966,33.41829,17.006601,13.5060425
126,11.624152,18.000944,33.022263,17.483109,19.869532
127,19.142853,39.489563,21.273523,10.189201,9.904853
128,43.788296,16.906145,13.390167,7.4213386,18.494053
129,7.9040213,9.897988,17.425043,37.76424,27.008707
130,39.74836,26.63287,15.44652,6.935626,11.236625
131,11.431144,20.603838,34.167477,16.940048,16.85749
132,14.239078,19.037956,26.630545,18.092894,21.999525
133,16.80352,37.619312,22.250961,13.634343,9.691858
134,7.263123,12.539885,16.95544,46.949368,16.292181
135,6.718797,11.68792,17.664167,45.96991,17.959198
136,24.857748,18.291662,22.153624,10.386461,24.310501
137,6.9759393,11.40215,17.2223,46.144234,18.255377
138,13.83147,10.090697,16.36258,18.715229,41.000023
139,13.940782,10.606651,16.0955,18.235054,41.12202
140,30.90397,33.88633,17.437016,7.9678707,9.80481
141,21.428787,37.652187,21.34792,10.296698,9.274404
142,22.208603,37.3366,21.557316,9.475717,9.4217615
143,18.005219,37.459675,24.385063,10.135998,10.01405
144,7.9451904,13.575688,18.802782,43.821655,15.854688
145,7.5820765,13.886669,24.096283,36.96873,17.466242
146,13.089532,9.837107,16.359951,20.858154,39.855255
147,29.057297,32.50374,17.383818,9.290849,11.764296
148,11.26957,14.812972,29.52153,19.251589,25.144339
149,45.171974,18.918253,13.247736,6.9205704,15.741472
150,17.025574,18.978668,27.672482,12.907715,23.415558
151,44.749687,18.381273,13.954001,6.924611,15.99043
152,10.692983,9.954388,16.729904,24.135202,38.487522
153,13.604781,24.232079,22.060421,24.82412,15.278597
154,18.338808,29.490147,26.23042,11.250011,14.690612
155,15.702626,27.892607,30.37459,11.696267,14.333911
156,24.821905,25.688553,21.867563,10.537052,17.084923
157,15.569845,33.768276,28.503864,11.24437,10.913646
158,45.193253,19.527788,13.734799,6.639534,14.904624
159,9.271868,11.339815,17.3864,34.92498,27.076942
160,18.536194,38.20025,20.264221,12.757018,10.242312
161,12.612185,10.968672,16.821457,16.144821,43.452858
162,32.237835,32.81494,17.412918,7.5689325,9.965367
163,14.793009,10.583536,17.393967,16.817553,40.41193
164,9.767141,25.075165,27.21495,25.995886,11.946857
165,29.845015,34.40817,17.948896,8.269292,9.528629
166,11.651378,14.142767,27.507936,18.830576,27.867344
167,14.012376,10.48048,15.907086,17.4355,42.164555
168,40.144836,26.620531,15.082088,7.006864,11.145682
169,12.962268,11.963451,20.94584,16.13206,37.99638
170,7.834652,13.424739,16.92791,45.93847,15.874229
171,20.272732,37.94126,19.679209,12.215203,9.891593
172,9.409417,20.245453,33.273052,22.094227,14.977853
173,14.2991705,12.937732,23.064657,15.744741,33.953693
174,12.965557,30.52358,30.685478,14.517363,11.308021
175,8.043342,11.201926,15.977156,44.965202,19.812376
176,17.459244,37.612553,23.831816,10.402548,10.693834
177,7.085012,15.080802,20.785131,42.397224,14.651823
178,9.538625,19.89143,30.266872,25.180317,15.122763
179,41.553318,16.936829,14.92549,7.5208597,19.063509
180,10.907109,25.9179,33.266552,17.29765,12.610785
181,9.814754,15.236995,27.505758,26.192808,21.249693
182,10.180529,9.85614,16.520777,26.942339,36.500214
183,25.360394,24.213196,23.79768,9.337591,17.291132
184,28.051498,35.005116,18.954718,8.427226,9.561435
185,15.404466,21.614634,33.452465,11.947313,17.581121
186,16.018902,18.35932,19.389835,23.347767,22.884174
187,9.153774,12.935739,25.705141,26.299185,25.906158
188,19.613602,37.791126,19.534317,12.359147,10.701807
189,13.67019,18.713682,27.181684,17.754395,22.680048
190,14.010337,10.200797,17.792923,19.500208,38.495735
191,6.9413223,11.288085,16.619867,46.633488,18.517239
192,34.08326,27.03793,15.434922,10.06172,13.382171
193,23.391611,12.671463,15.358692,12.697202,35.88104
194,12.967841,12.446752,22.098892,16.584345,35.902172
195,32.954376,16.5116,16.938858,9.700467,23.894701
196,7.1016254,10.899302,16.128483,46.720516,19.150076
197,25.351551,36.438137,17.864,9.946593,10.399727
198,23.993511,16.11866,15.609868,16.022923,28.255043
199,25.304274,17.157227,19.745964,10.893663,26.89887
200,18.142296,38.6545,23.35551,9.529696,10.318
201,30.494339,33.84692,17.925034,7.9820247,9.7516775
202,15.915174,32.89011,28.499386,11.7008705,10.994463
203,6.982135,12.29846,18.730474,45.85829,16.130632
204,26.675808,13.525276,16.551702,10.793888,32.453327
205,11.363873,14.657785,17.905926,32.853737,23.21868
206,14.020861,10.814437,16.628187,16.145983,42.390533
207,13.318525,9.894835,16.176146,20.538324,40.07217
208,16.035744,17.343273,22.71422,17.209791,26.696974
209,10.1691265,21.18797,25.6813,27.840355,15.121258
210,44.64446,17.711494,12.903044,7.5679836,17.173023
211,16.296516,36.759476,25.54983,10.943657,10.450518
212,12.483997,22.853724,33.9373,15.370941,15.354034
213,17.043322,33.490852,23.861353,12.254982,13.349485
214,29.80563,34.203712,18.370403,8.072531,9.547734
215,25.1957,19.009491,23.721434,9.700142,22.373238
216,45.134666,17.959106,12.933386,7.3130436,16.659798
217,7.426961,13.40074,24.630543,35.609783,18.931973
218,13.796884,33.66716,27.329844,15.0170355,10.189083
219,9.982716,22.227709,32.548374,20.971395,14.26981
220,12.355854,25.948788,33.38077,15.126042,13.188548
221,15.46489,34.865124,25.34869,14.606239,9.715063
222,9.525622,20.166014,32.77435,22.379889,15.154137
223,29.537178,22.720812,16.519854,12.884924,18.337233
224,14.282137,18.780153,29.103062,15.18393,22.650715
225,21.81224,16.881966,16.17611,18.89609,26.2336
226,13.72265,10.001349,17.10536,19.559977,39.610664
227,7.3316917,10.995876,15.854022,46.99959,18.818827
228,43.88563,17.392319,13.340561,7.544458,17.837025
229,6.839893,11.281593,17.002514,46.72321,18.152788
230,15.324121,37.242657,22.753143,14.379536,10.3005495
231,20.699017,38.425327,20.040659,11.274104,9.560897
232,10.435486,17.51599,20.11493,35.31309,16.620504
233,6.831582,11.734706,17.31494,46.808952,17.309818
234,9.116581,10.4883,14.69898,40.34248,25.353655
235,35.910736,29.903883,15.950335,7.7581515,10.476896
236,7.7884173,11.437562,15.952074,45.8947,18.927256
237,7.5394235,14.747145,19.486712,43.625717,14.601007
238,39.427143,18.014147,15.6590805,8.3100395,18.58959
239,38.248123,27.91197,14.634342,7.97685,11.228706
240,8.877232,20.759092,26.483807,30.548758,13.331114
241,14.493494,12.670474,20.101463,14.351056,38.38351
242,8.029674,11.95952,22.212065,34.974293,22.824444
243,15.714391,16.3223,21.545734,16.729147,29.688421
244,16.098204,11.06648,15.202726,16.583807,41.048782
245,32.018234,32.113686,17.490282,7.893435,10.484358
246,6.710913,11.908848,19.66853,43.9963,17.715406
247,14.698548,36.153152,26.122469,12.742376,10.283453
248,10.173829,22.18648,32.162094,21.028423,14.449173
249,36.045135,28.471867,15.157058,8.5198145,11.806125
250,31.568258,32.79961,17.940317,7.842741,9.8490715
251,6.678006,12.788205,18.996943,44.99647,16.540379
252,44.477272,20.626732,13.843807,6.5400815,14.51211
253,34.62263,15.628383,14.833241,9.785829,25.129913
254,22.72577,37.620644,20.19804,10.220042,9.235499
255,6.6820254,11.319393,17.550459,45.72453,18.723587
256,30.452263,15.320314,16.547297,9.984274,27.69585
257,44.099895,17.48582,14.002642,7.204435,17.207203
258,29.931408,29.078278,16.673792,10.927888,13.388636
259,9.92795,10.696083,18.042498,26.331192,35.00228
260,25.54549,14.049901,14.692366,14.536816,31.175423
261,14.37682,17.501614,30.592373,14.657961,22.871225
262,7.876888,12.8595915,16.327745,46.02421,16.911562
263,13.1751995,32.43428,28.895586,14.6728945,10.822034
264,26.372095,19.216003,21.387758,10.476669,22.547474
265,44.497295,19.66606,14.474264,6.836417,14.52597
266,34.864662,19.513386,18.594799,8.495237,18.531918
267,41.786922,25.090376,14.739961,6.8781466,11.504585
268,10.674067,26.615105,29.32229,21.680109,11.708437
269,38.684013,19.112644,14.092024,9.743347,18.367973
270,42.332226,24.556467,14.167437,6.973516,11.970362
271,16.27416,11.160907,15.098095,16.883451,40.58339
272,10.424123,23.85801,31.775383,20.544676,13.39781
273,9.399368,20.97263,21.663609,34.87984,13.084552
274,7.1906805,14.27508,19.228003,44.43802,14.868217
275,25.346813,34.861572,19.07161,10.394588,10.325422
276,26.27623,17.107418,16.96793,12.86695,26.78148
277,45.33272,20.300804,13.347119,6.654044,14.365313
278,12.090647,29.706913,30.257208,16.700235,11.244995
279,18.921515,13.463886,19.166508,12.718959,35.72913
280,31.963507,32.731674,17.894333,7.5751276,9.835361
281,22.825483,35.66874,22.407904,8.514528,10.583351
282,10.102273,22.7156,26.160643,27.483168,13.538321
283,11.888836,29.969952,26.559216,20.32473,11.25727
284,8.039869,11.447345,16.037619,44.31552,20.159643
285,13.514768,10.832002,15.138915,21.761509,38.752804
286,10.998197,12.8354225,18.466194,28.78451,28.91568
287,16.088919,13.577111,22.605118,14.037846,33.691006
288,6.616118,11.909095,19.561543,44.191757,17.721493
289,9.590944,13.691536,17.626984,40.143784,18.946756
290,7.2135644,9.823171,16.751719,42.41914,23.792406
291,10.09009,16.828918,31.903154,20.866686,20.311157
292,22.977901,35.20026,19.08968,11.267163,11.464996
293,17.065481,27.516258,29.338894,11.194689,14.884676
294,26.198626,21.808907,17.936834,13.597102,20.45853
295,21.02062,11.993779,15.457792,13.527735,38.000076
296,39.113113,27.335188,15.688823,6.8562813,11.006597
297,9.581293,10.511079,15.603216,35.651264,28.653149
298,8.624927,16.803776,30.538618,26.258812,17.773863
299,19.750423,16.044203,23.955713,11.647662,28.602001
300,17.107347,17.154356,25.945986,12.900908,26.891405
301,7.4846973,11.471614,16.022366,47.544205,17.477125
302,16.27729,37.51086,23.54398,12.972556,9.695316
303,40.247894,26.966345,14.55533,7.1347647,11.095669
304,43.839844,18.862251,13.479567,7.6985965,16.119743
305,7.8404775,10.803957,15.619593,45.176407,20.559566
306,7.91669,12.04344,16.323639,46.342163,17.374067
307,40.498974,26.484425,14.383711,7.3875484,11.245335
308,14.123959,20.700954,34.98442,12.543215,17.647444
309,11.90327,22.157955,35.87287,15.262224,14.80368
310,22.233881,35.41096,22.524837,8.658652,11.17167
311,41.56945,21.585634,16.148989,6.849704,13.846226
312,31.949509,33.076443,17.079212,8.041737,9.853102
313,14.943102,10.753296,17.093287,15.900007,41.310307
314,46.40374,20.467531,13.403034,6.8729215,12.852769
315,14.0063715,10.115233,15.13706,20.346777,40.394554
316,11.783944,26.61616,33.475365,15.485609,12.638916
317,14.0938835,30.961803,29.914892,13.842267,11.18716
318,37.551964,27.223545,16.098011,7.4156284,11.710858
319,30.613344,30.264122,18.502089,8.232694,12.387757
320,8.262331,17.148241,20.64674,40.02689,13.915796
321,10.804764,20.091133,33.299225,19.155958,16.648916
322,9.894891,10.6058235,15.903629,33.611565,29.984083
323,8.070281,16.158064,20.282362,41.124355,14.364932
324,6.77799,10.696461,17.133736,45.56127,19.830547
325,16.81401,12.324836,17.432291,15.201547,38.227318
326,33.164684,31.935198,16.468443,7.8903637,10.541316
327,25.501278,36.735905,19.422794,8.89723,9.442784
328,7.0400147,11.158718,20.026608,41.17474,20.599922
329,21.862768,38.2598,19.500795,10.686011,9.690626
330,15.662457,22.025745,32.56346,12.555077,17.193266
331,24.835772,27.734476,24.947758,8.539048,13.942942
332,14.508841,27.88887,32.143448,12.597707,12.861128
333,17.725765,27.407915,29.933144,10.501326,14.431858
334,43.07494,18.536592,15.165398,7.0461698,16.176905
335,28.424868,22.535114,22.77163,9.090435,17.177946
336,10.90395,20.32092,34.246212,18.303818,16.225105
337,13.309467,11.848018,15.637075,24.432817,34.77262
338,37.37987,22.052168,15.551064,9.267741,15.749153
339,21.3366,23.422977,23.435122,12.187934,19.61737
340,8.0268345,16.106924,26.474554,33.528812,15.862875
341,37.28253,15.500705,13.555694,9.953742,23.707325
342,20.492874,38.61624,20.89665,10.59801,9.396224
343,11.920144,29.799223,28.581846,18.882147,10.816648
344,14.638704,10.809497,18.21929,16.791069,39.54143
345,27.218822,19.645306,19.542929,10.994665,22.598278
346,11.82695,24.894495,34.172787,15.604465,13.5013
347,6.6445613,11.27976,17.707264,45.84525,18.523172
348,15.356186,10.219773,15.038422,19.150803,40.234818
349,8.547396,12.084687,15.794645,44.493042,19.08023
350,10.525252,19.865564,34.599255,19.026146,15.983786
351,7.603183,10.230227,16.394058,42.638836,23.133705
352,13.820684,25.411055,33.387707,13.334528,14.046025
353,18.02565,10.7481365,14.751265,16.872507,39.602448
354,11.422247,25.23233,33.161865,16.9745,13.209057
355,7.4453087,10.789542,15.905563,45.59621,20.263372
356,21.305761,13.363942,14.872349,16.354046,34.1039
357,8.6241665,11.755063,21.940138,31.104952,26.575682
358,11.799712,17.988626,35.413273,15.377541,19.420855
359,24.050097,34.88625,18.148731,11.481385,11.433541
360,7.845688,11.514566,16.956873,44.572605,19.110273
361,11.443,28.769344,28.070274,19.529991,12.187395
362,17.988092,22.313381,19.67635,20.834919,19.18726
363,12.440597,31.503242,26.76238,17.3804,11.91338
364,44.747574,19.356861,13.560534,6.6943126,15.640714
365,6.845058,11.714306,20.839636,41.29615,19.304848
366,8.907813,16.676592,20.688128,38.20439,15.523078
367,18.480572,11.09941,15.544067,14.814748,40.061207
368,7.069764,11.422747,16.435347,47.35877,17.713379
369,41.609116,15.846449,13.438646,8.254819,20.850958
370,27.029106,34.311493,17.17717,10.324633,11.157598
371,13.316213,22.775398,23.475079,23.480919,16.952383
372,16.80269,21.685843,31.15307,12.049471,18.308922
373,13.12581,32.21956,28.817957,15.1805935,10.656079
374,43.27033,16.589563,13.556361,7.583411,19.000338
375,24.013027,37.305977,19.330935,10.058127,9.291944
376,28.78267,35.14119,17.692495,8.506001,9.87764
377,44.382565,17.798553,13.388069,7.15289,17.27793
378,8.279077,13.95384,22.900015,36.46681,18.40026
379,45.024292,21.000639,14.247953,6.58212,13.144985
380,46.181313,18.718508,13.653612,6.900572,14.545995
381,20.145433,36.73091,21.800821,12.153123,9.16971
382,29.467794,34.776466,17.666868,8.305864,9.783009
383,16.107813,33.641026,27.444798,12.51933,10.28704
384,6.9721804,12.913616,21.779266,41.212326,17.122612
385,18.257662,36.854218,24.653053,10.105015,10.130053
386,13.733421,14.299536,19.147066,21.030706,31.789265
387,25.010878,18.280579,16.315123,15.714985,24.678432
388,11.216571,16.957718,33.44405,17.342701,21.038965
389,17.188782,38.480194,22.503765,12.202172,9.62509
390,13.801497,34.43313,23.855276,17.267565,10.642539
391,14.280826,27.326769,31.706322,12.488157,14.197925
392,9.656621,21.092045,31.67572,22.649979,14.925633
393,10.284187,10.188666,16.632755,26.691166,36.203228
394,9.968422,14.470607,19.627295,35.618176,20.315498
395,40.209232,15.898323,13.834487,8.900224,21.157732
396,26.536366,15.400638,15.440453,13.785956,28.836588
397,40.4787,24.783184,14.58386,7.749241,12.405019
398,8.180245,13.387838,16.629164,45.259155,16.543602
399,8.130451,12.192606,16.507622,45.507656,17.66167
400,20.35259,12.070692,16.024464,13.118763,38.43349
401,43.746754,16.837477,12.83509,7.784655,18.79603
402,10.743616,17.3095,33.404205,18.612251,19.93042
403,15.819891,10.305855,15.607137,17.858791,40.408333
404,15.504724,32.983494,29.024982,11.170967,11.315826
405,9.15268,10.286886,18.082254,30.70153,31.776651
406,10.871677,20.745096,34.738842,17.967741,15.676643
407,8.925545,10.564738,16.451187,36.267662,27.79087
408,7.2266684,11.187698,16.042713,47.28603,18.25689
409,26.665041,19.599638,17.119057,13.661337,22.95492
410,9.648509,17.134071,18.982002,38.69659,15.538831
411,21.99715,34.43603,23.89197,9.112772,10.562075
412,21.026129,37.948917,20.612019,11.118277,9.294652
413,9.321497,9.723035,15.596936,34.030933,31.327597
414,7.460733,16.564995,23.776066,37.877552,14.320652
415,14.66502,34.313675,26.446083,14.2752285,10.299984
416,7.447962,13.839756,24.77541,36.131294,17.80558
417,17.688595,15.013488,19.116533,14.728303,33.453087
418,12.330246,17.01074,31.618181,16.539528,22.501308
419,33.014942,28.600508,18.491903,7.617401,12.275241
420,28.373238,19.230625,16.503077,13.2842455,22.608809
421,30.66934,15.329483,16.386623,10.139544,27.475018
422,8.326168,13.839844,17.12014,44.70181,16.01205
423,33.867474,30.750158,16.157423,8.098109,11.126839
424,23.804554,35.47052,18.493767,10.499092,11.732068
425,39.674084,24.796167,14.330423,8.476977,12.722357
426,44.636036,20.882603,13.1230135,7.6603546,13.69799
427,6.9753118,11.733014,17.261965,46.439243,17.590462
428,14.204194,33.422047,23.837719,18.07756,10.45848
429,19.506771,36.76678,19.521782,13.525161,10.679508
430,8.40476,9.479545,17.225018,34.647377,30.243307
431,8.97202,18.530527,23.293957,34.670784,14.532712
432,6.79683,10.779802,16.979013,46.1296,19.314749
433,12.474227,29.907244,30.234983,16.13302,11.250522
434,16.94406,36.449543,25.30216,11.523324,9.7809105
435,13.068175,20.979282,35.48551,13.6759815,16.791054
436,8.683206,10.044512,17.581863,33.894535,29.795881
437,28.729416,18.47392,15.59484,13.7831745,23.418644
438,14.530261,15.353602,26.889845,14.288479,28.937813
439,22.957798,12.999084,15.907304,12.753442,35.38238
440,45.501945,19.6082,13.191912,6.7582684,14.939669
441,17.18913,36.140865,25.986872,10.185584,10.497556
442,43.34144,22.89318,13.776753,7.4393144,12.549316
443,34.135124,20.85325,17.111502,9.310311,18.589811
444,12.498737,21.450645,20.344984,29.495789,16.209839
445,20.292187,11.5784855,14.915657,14.58358,38.630096
446,10.312876,26.615492,28.976748,22.183727,11.91116
447,38.837986,25.347658,14.380413,8.845175,12.588763
448,12.531495,16.423767,31.434654,15.953018,23.65706
449,16.40248,17.136196,25.704542,13.59312,27.16367
450,12.572111,13.924583,21.078161,19.774319,32.650826
451,12.325146,9.984465,15.331091,23.18041,39.178883
452,7.4515047,15.972361,23.09547,38.903786,14.576882
453,26.741863,13.309887,15.448609,12.1064,32.393246
454,7.6001754,13.799444,17.427263,45.47575,15.697362
455,23.39563,35.212646,18.738197,10.619654,12.03387
456,44.64303,22.427382,13.548525,6.6656156,12.715446
457,11.405196,10.301776,16.953238,23.825537,37.51426
458,14.975141,35.589905,24.357763,15.350634,9.726557
459,10.916629,12.33454,22.861597,19.974922,33.91231
460,15.943566,13.240208,16.534897,18.738838,35.542496
461,43.264477,19.527655,13.698678,8.29513,15.214064
462,7.083596,14.003724,19.590927,44.313137,15.008619
463,43.314655,17.479042,13.00643,8.423445,17.776428
464,11.069133,21.712852,35.350037,17.18453,14.683448
465,9.49729,13.107038,26.55094,24.370323,26.474413
466,9.493153,21.109203,21.11283,35.53217,12.752646
467,23.280237,38.029938,19.72076,9.376629,9.592433
468,7.3984423,10.247757,17.754482,40.62546,23.973856
469,14.65016,14.91028,26.59617,14.43976,29.403639
470,10.479459,19.630102,33.514057,19.488506,16.887873
471,12.75785,32.05733,24.183641,20.344955,10.656225
472,41.179028,16.125753,13.925182,8.511864,20.258171
473,7.077618,12.818111,20.251495,43.628815,16.22396
474,14.008867,33.465973,22.915777,18.9714,10.637976
475,11.2370615,11.183519,17.838285,21.344332,38.3968
476,10.101361,10.754641,15.560356,34.082684,29.500961
477,13.030466,9.641781,15.784367,22.929962,38.613422
478,7.1180267,10.820554,16.08642,46.3349,19.640102
479,25.54515,15.010812,15.085119,14.543793,29.815128
480,30.70171,16.906624,17.829422,9.9303875,24.631857
481,16.75732,38.30399,23.487461,11.706381,9.744845
482,10.724703,20.268005,33.692337,18.962326,16.35263
483,17.71951,24.7662,21.956064,17.213673,18.34456
484,25.603558,36.399536,19.385294,9.154771,9.456842
485,39.43779,27.248032,15.437177,6.8802676,10.996725
486,21.928665,38.230442,19.944712,10.077734,9.818443
487,34.515896,20.284128,16.52464,9.654545,19.020794
488,26.961979,16.07378,15.267941,14.735216,26.961084
489,27.050156,34.760105,17.052906,10.490481,10.64635
490,40.34611,25.534313,14.759223,7.3996553,11.9606905
491,21.62162,15.793737,17.87555,13.729155,30.979942
492,10.080093,21.403576,32.599834,20.950346,14.966151
493,19.212654,14.607297,16.011398,18.428387,31.740263
494,15.154674,21.550194,31.95412,13.011542,18.329464
495,21.324717,28.327673,20.512466,13.798155,16.036991
496,7.436817,10.4073715,16.50348,44.095734,21.556602
497,17.550821,31.365887,28.029827,10.119228,12.93424
498,6.80287,11.002228,17.00362,45.968166,19.223124
499,8.145791,10.604054,15.150343,43.598892,22.500927
500,9.447291,20.67039,23.319574,32.833435,13.729315
501,16.670696,27.135286,21.868654,18.26313,16.06224
502,45.787525,19.970844,12.9439335,7.2897515,14.007952
503,15.804,13.480737,20.579521,14.052294,36.083443
504,33.649044,20.029882,18.654964,9.026464,18.639639
505,23.403131,20.55635,17.74233,16.141151,22.15703
506,17.110132,12.53566,15.704346,16.809052,37.84081
507,12.427845,30.96933,24.137112,21.80073,10.664989
508,11.184135,19.262413,27.687792,24.945805,16.919855
509,13.10876,10.420262,16.8285,17.639479,42.003006
510,20.050415,12.504229,15.15646,15.6360035,36.65289
511,13.687335,10.684181,18.551155,17.557167,39.520164
