,Q1,Q3,Q4,Q2
89,39.854527,25.889692,22.220556,12.035225
90,35.878925,4.8948865,56.676792,2.54939
91,20.271584,9.6138,64.14241,5.972204
92,71.7593,3.4679942,21.893732,2.878977
93,3.4959893,9.812693,2.6206846,84.07063
94,38.18964,11.921935,27.669847,22.218578
95,31.099785,30.872509,21.89298,16.13472
96,3.8729239,80.79754,5.039138,10.290399
97,3.5641923,83.93771,5.9238024,6.5742955
98,55.98547,12.835781,19.04666,12.132092
99,12.512028,10.223277,75.432144,1.8325446
100,23.271086,40.477173,20.18998,16.06176
101,12.214012,10.522234,73.71997,3.5437808
102,78.20025,3.8894336,13.277662,4.6326666
103,7.248986,69.78711,11.644932,11.318974
104,12.478757,6.943793,78.76493,1.8125277
105,60.214222,7.041201,25.642696,7.1018763
106,39.685326,18.281479,18.220814,23.81238
107,3.983603,4.858968,1.8026108,89.35482
108,11.762639,11.04738,74.55127,2.6387143
109,78.23466,3.964705,13.916562,3.8840804
110,4.233073,79.90779,9.151393,6.7077427
111,3.1297023,7.2085247,1.7737906,87.88798
112,14.318932,17.09961,64.13947,4.441975
113,49.951138,4.0476856,44.236988,1.7641902
114,76.80044,4.327147,15.681009,3.1914086
115,67.25547,3.489891,26.938122,2.3165154
116,3.8019724,74.356544,4.834685,17.006792
117,13.764288,19.60692,14.96852,51.66027
118,41.545937,4.268889,52.537315,1.6478566
119,25.616451,4.353156,68.32581,1.70458
120,67.35956,6.8573556,14.663203,11.119888
121,3.540627,83.53239,5.4958377,7.431147
122,4.8422318,82.60623,8.076045,4.475491
123,3.0929654,4.6823726,1.8641094,90.36055
124,51.380188,12.633814,13.484957,22.501043
125,43.168976,15.136884,14.285753,27.408388
126,75.41739,3.2085638,18.75779,2.6162558
127,24.211538,23.977673,43.777172,8.033611
128,3.7784956,85.02409,5.3798676,5.8175435
129,72.134995,4.647257,12.9658375,10.251905
130,41.099888,5.510561,47.39538,5.9941707
131,4.186953,6.4964457,2.6296775,86.68693
132,3.5039241,84.337395,5.443672,6.7150087
133,59.808784,10.692005,21.991022,7.508187
134,33.98543,13.090849,36.857624,16.066086
135,19.195232,7.7477245,7.928006,65.129036
136,5.4829316,5.917479,2.496439,86.10315
137,52.00963,5.2110834,38.989605,3.7896867
138,3.1211534,6.121375,1.764261,88.99321
139,60.445034,3.5285144,33.885292,2.1411576
140,39.211483,9.782775,11.634992,39.370758
141,77.590515,3.3863254,15.360263,3.6629002
142,3.4422457,84.79056,5.7311783,6.0360193
143,11.474888,13.141645,71.545425,3.838039
144,4.61153,4.9538083,2.0588415,88.37582
145,13.055201,7.6180525,76.52761,2.7991407
146,58.550877,3.3888028,35.917538,2.142776
147,7.2193327,70.405525,16.86008,5.515064
148,4.3071494,38.3715,5.1138206,52.207535
149,56.836945,13.591744,23.476713,6.0946
150,2.8989375,9.428374,2.1112094,85.56148
151,4.605367,84.16952,6.101403,5.123708
152,20.68196,4.813775,72.93093,1.5733266
153,6.3746376,72.32589,12.907738,8.391745
154,72.19537,5.198518,12.966005,9.640105
155,19.840384,45.8782,20.510807,13.770617
156,8.574676,75.42391,10.662262,5.3391533
157,3.652366,83.664505,5.750541,6.932583
158,11.621585,10.257522,75.4897,2.6312006
159,47.243656,4.520235,46.406235,1.8298827
160,3.6713977,86.1222,5.7989945,4.407408
161,4.1431527,84.33689,5.07582,6.444135
162,13.776845,61.433266,17.88559,6.9042935
163,13.173157,10.002618,75.09757,1.7266458
164,12.115697,61.926918,14.661461,11.295923
165,14.210404,5.0201087,78.85157,1.9179255
166,11.998168,10.036361,74.802315,3.1631582
167,3.1057184,7.938236,1.9371083,87.01894
168,76.43637,3.4421337,16.400358,3.7211432
169,3.0003703,7.3290305,1.8777272,87.79288
170,47.28165,8.251054,12.489716,31.97758
171,32.40114,25.355316,20.652275,21.591276
172,73.93327,6.1042857,15.824994,4.137441
173,11.760921,11.147655,8.819073,68.272354
174,73.326584,3.3752024,20.822958,2.4752605
175,13.061248,14.465165,70.42628,2.047307
176,2.9287078,6.7213044,1.8115957,88.5384
177,13.35766,13.729874,69.13813,3.7743251
178,4.435472,83.73695,6.7044206,5.1231647
179,3.105283,7.0178905,1.7429363,88.13389
180,9.461738,63.69344,19.74855,7.0962615
181,7.8938274,69.616005,17.10414,5.386025
182,12.32939,11.8346405,5.847399,69.98856
183,19.985815,46.355015,12.808344,20.850826
184,26.659485,5.0287766,66.83432,1.4774112
185,5.3145394,5.1903987,2.7225764,86.772484
186,12.40985,10.916959,6.0311923,70.642
187,12.110344,9.415417,75.84924,2.624987
188,6.590928,76.49851,10.989029,5.9215317
189,4.5421786,83.61734,5.9671974,5.873288
190,77.47668,3.8767238,12.266948,6.379655
191,57.263557,6.445697,29.592484,6.698256
192,73.92427,3.424428,20.038647,2.6126554
193,77.47496,3.5890374,14.808679,4.1273193
194,16.114552,14.624029,8.068971,61.19245
195,13.658778,43.535427,37.690292,5.115505
196,49.590225,12.574031,26.825222,11.010527
197,12.924639,9.958003,75.39742,1.719937
198,33.612637,33.832035,20.459145,12.096189
199,71.912895,5.6089187,19.462914,3.0152683
200,78.00982,3.1305206,14.975706,3.883954
201,47.34145,3.6930575,46.98111,1.984382
202,3.587775,84.983894,4.924968,6.5033526
203,4.8761096,74.6044,6.0886416,14.430849
204,67.47373,3.2541416,26.838943,2.433181
205,29.03282,8.181539,9.326885,53.458763
206,35.474834,31.905874,19.245848,13.373442
207,77.847305,3.056174,15.74856,3.34796
208,24.684229,5.938369,67.882416,1.4949857
209,51.17357,7.948662,35.86415,5.013622
210,63.70117,10.0673485,20.245619,5.9858603
211,4.1164284,22.44121,3.4000251,70.042336
212,15.61806,59.416615,15.828736,9.136587
213,3.2700803,5.8959875,1.7116284,89.12231
214,14.447959,18.060846,13.586424,53.90477
215,12.257798,6.8149595,79.12723,1.8000143
216,52.642895,6.7887864,36.535435,4.032887
217,3.5984027,83.90365,5.184413,7.3135433
218,3.508804,86.017624,5.441652,5.031918
219,30.02054,19.77314,30.785206,19.421114
220,11.9986725,11.595382,72.94617,3.4597766
221,43.66349,4.725125,49.797993,1.8133994
222,4.8343744,76.67843,6.7974844,11.689709
223,29.370907,19.598574,24.027964,27.002552
224,22.051485,36.38034,21.48115,20.087017
225,44.875614,15.518209,18.542192,21.063986
226,3.587031,86.00412,5.2477145,5.1611366
227,46.40027,3.8861852,47.79346,1.9200895
228,64.826195,9.0949335,22.20315,3.8757253
229,19.807337,5.4993415,73.196075,1.4972372
230,77.282974,3.6144798,13.363567,5.7389774
231,3.9593327,83.18208,6.8859873,5.972593
232,11.875971,7.935509,78.29052,1.897987
233,34.85867,10.087271,48.397293,6.656769
234,2.9071922,8.050156,1.8173096,87.22534
235,76.72559,4.5842485,15.160322,3.5298452
236,27.581661,39.57035,20.819586,12.028403
237,3.4786556,85.05604,5.504115,5.96119
238,70.04088,4.3379555,15.216284,10.404882
239,35.7556,13.948269,19.782217,30.513918
240,77.15521,3.195339,15.059614,4.5898314
241,11.626368,11.449151,74.33249,2.5919864
242,14.761784,7.362758,76.35342,1.5220463
243,3.01127,5.1871986,1.8023163,89.999214
244,16.78104,28.092783,21.593876,33.532307
245,7.9706645,74.73918,9.48658,7.8035774
246,76.28566,3.7317626,16.689745,3.2928288
247,3.0680108,6.037282,1.7164979,89.17821
248,43.333485,4.342337,49.987774,2.3364084
249,12.591736,10.7346735,74.84833,1.8252618
250,4.783119,31.94029,4.033314,59.24328
251,2.964457,6.882575,1.7987946,88.35417
252,3.3539793,5.246832,1.7618198,89.63737
253,34.110683,17.387615,39.92851,8.57319
254,73.361435,3.7526422,20.031933,2.853986
255,19.719126,5.176356,73.64212,1.462402
256,72.845215,3.7915125,20.610775,2.752503
257,19.422901,7.508564,71.672646,1.3958915
258,12.10968,9.491672,76.44123,1.9574199
259,76.1075,3.4499736,16.392054,4.050475
260,15.718387,32.966076,40.50162,10.813919
261,8.889009,7.026116,5.924227,78.16065
262,3.3640127,4.398455,1.9174794,90.32005
263,4.867977,9.188514,2.935307,83.0082
264,12.457641,7.6149187,77.951744,1.975691
265,22.983269,10.257956,61.30959,5.4491816
266,2.9831636,6.380354,1.7806016,88.85589
267,39.232048,5.2020435,53.54063,2.0252674
268,16.87625,48.95811,27.442772,6.722869
269,4.0792823,83.262535,7.020528,5.637651
270,12.715284,8.325105,77.043465,1.916144
271,70.06915,6.0313272,12.830527,11.068993
272,21.323833,5.581423,69.90601,3.188734
273,17.995459,24.843061,18.355885,38.8056
274,3.7034924,82.282,5.4239364,8.590573
275,3.3786402,4.6137176,1.775671,90.231964
276,3.8472548,4.741757,1.8732848,89.53771
277,74.135216,3.1859543,18.936537,3.7422915
278,52.024048,9.02548,12.935066,26.015404
279,4.2837543,84.62154,6.6273675,4.467333
280,17.021395,11.979844,13.396838,57.60192
281,12.5072,31.734478,51.60684,4.151487
282,73.01957,6.4419007,15.051736,5.4867945
283,4.1111803,19.348806,3.4483254,73.09168
284,3.3542485,86.83342,5.0389795,4.773354
285,14.289933,23.983025,16.306936,45.42011
286,13.379677,8.346879,76.63503,1.6384152
287,4.7648435,4.4499345,2.2546334,88.53058
288,3.4399707,85.401215,5.160625,5.998195
289,7.5961285,69.28497,8.037515,15.081379
290,7.929007,75.78385,9.443017,6.844121
291,3.5269341,84.5458,5.5314093,6.395854
292,10.946282,67.44982,14.813352,6.7905383
293,3.8056545,84.53174,5.7687354,5.8938766
294,11.699472,11.145056,74.88435,2.2711186
295,17.190834,9.756137,68.85849,4.1945376
296,71.248535,3.0376585,23.054628,2.65918
297,20.095945,11.621528,63.709904,4.572629
298,77.665115,3.3799362,15.801162,3.1537902
299,9.965012,63.453407,14.923631,11.65795
300,3.5917811,4.3863454,1.942482,90.079384
301,7.1668744,74.86092,12.045024,5.927168
302,12.008331,7.0735493,79.12063,1.797488
303,3.9966748,83.99106,6.2134266,5.7988434
304,42.94489,4.0592303,51.235683,1.760193
305,3.5958867,83.60958,6.9537444,5.8407793
306,65.49044,3.717963,28.600506,2.1910882
307,6.4888535,75.91503,8.554879,9.04123
308,12.205733,44.853313,35.923203,7.0177517
309,10.134735,58.476173,10.739535,20.649557
310,12.299179,9.639942,76.23338,1.8275015
311,14.764978,10.382429,70.63051,4.222081
312,3.0344338,6.328883,1.8471255,88.78956
313,11.717825,9.175102,77.10215,2.0049317
314,11.943465,9.504458,76.42446,2.12762
315,37.779022,11.677553,42.527534,8.01589
316,73.20163,4.0962687,18.242922,4.459181
317,6.6507025,78.681305,8.604038,6.0639544
318,52.25602,10.778328,29.555258,7.4103923
319,76.90446,3.4865942,15.948218,3.660733
320,7.2280755,71.86064,13.273534,7.6377473
321,11.6393175,10.196959,75.535034,2.6286871
322,21.515581,9.324495,65.23213,3.9277906
323,77.27709,4.5078278,14.709152,3.5059228
324,15.814493,4.670413,77.95509,1.5599917
325,72.1658,4.409398,20.410954,3.0138543
326,13.743156,9.041407,73.80312,3.4123144
327,3.2380633,5.3451357,1.7221421,89.694664
328,4.1257315,81.03455,7.10024,7.7394767
329,71.665436,3.677323,22.257166,2.4000676
330,14.149433,9.418755,74.034424,2.397386
331,76.918724,4.7045984,12.452093,5.92459
332,13.649416,22.42872,58.54166,5.3802056
333,15.533755,5.907799,77.047554,1.5108914
334,3.1529865,7.052232,2.0473037,87.747475
335,71.92948,3.4671824,21.592543,3.0107992
336,5.6737022,81.727806,7.3877954,5.210699
337,28.64601,28.545982,37.382076,5.4259357
338,4.025513,82.61532,6.5971403,6.762036
339,64.28152,7.0772486,13.195387,15.445849
340,67.0632,3.5379558,27.14858,2.25026
341,3.9458234,76.765526,5.1603537,14.128295
342,4.2919765,84.26353,6.66035,4.7841506
343,5.2035303,73.368034,6.815128,14.613308
344,58.418304,3.7466202,35.773796,2.061284
345,10.584558,57.288754,16.719177,15.407515
346,14.324625,6.241748,77.92289,1.5107398
347,26.844778,16.80465,49.183846,7.1667237
348,17.13555,5.2730765,76.04018,1.5512059
349,19.130053,6.395213,73.07227,1.4024606
350,28.604671,16.452213,37.121906,17.82121
351,76.54736,3.4760191,16.182283,3.7943377
352,32.65291,5.110242,60.44869,1.7881649
353,48.236652,15.415046,17.548235,18.800064
354,5.568715,81.89432,7.764398,4.7725787
355,14.826371,8.886228,74.75607,1.5313286
356,71.86697,6.8609743,14.960962,6.311101
357,14.290597,6.27684,77.73229,1.7002738
358,73.06817,3.5971467,19.99688,3.337811
359,2.94459,6.570752,1.7731346,88.711525
360,67.78723,7.9041796,17.158825,7.1497707
361,5.8131785,80.62308,6.8825855,6.6811547
362,48.81929,16.624714,19.44616,15.109843
363,3.5149674,5.140205,1.852158,89.49267
364,28.40759,12.884079,12.767488,45.94084
365,19.700153,4.6211185,73.98728,1.6914498
366,22.65531,45.251717,25.109634,6.983341
367,75.80113,5.0876064,14.028244,5.0830193
368,27.322092,16.362295,11.441025,44.87459
369,71.74052,4.2222996,21.385818,2.6513689
370,61.843662,4.409359,31.638905,2.1080687
371,3.2687132,20.507973,3.3600013,72.86332
372,75.63077,4.347492,16.715017,3.3067222
373,19.584198,19.855993,46.591568,13.968243
374,7.1253867,78.085205,10.232743,4.556661
375,3.2450356,7.15273,2.148592,87.45364
376,22.030445,25.908766,12.673179,39.38761
377,3.1649568,12.042465,2.3791387,82.413445
378,78.76677,3.8442276,13.948448,3.4405556
379,77.54776,4.0554457,15.206951,3.1898487
380,6.970311,7.3733644,3.0621307,82.59419
381,27.228632,11.072629,14.361219,47.337524
382,4.5606966,84.03744,5.9259195,5.4759445
383,68.4147,3.9885871,25.086674,2.510049
384,12.204659,9.368849,76.59518,1.8313136
385,11.905376,63.1965,16.100698,8.797426
386,69.632835,3.5894985,20.798481,5.97918
387,11.275114,27.426252,7.0148387,54.28379
388,12.004514,10.667241,74.65134,2.6769073
389,2.9742858,14.796548,2.5016756,79.727486
390,3.759565,84.75447,5.8906665,5.5953
391,3.5037477,5.2015967,1.9010136,89.39364
392,43.578342,4.35558,50.282753,1.7833292
393,3.1064072,14.188049,2.2708313,80.43471
394,76.11655,4.488066,14.808209,4.5871835
395,78.92892,3.6599822,12.369318,5.0417747
396,3.6501207,85.35522,5.0236998,5.970957
397,6.801417,78.26038,9.559633,5.3785677
398,22.740936,31.97793,12.394497,32.88664
399,75.88507,4.175403,16.617575,3.3219528
400,35.4739,4.275826,58.02549,2.2247744
401,8.139567,51.780445,7.429862,32.650124
402,18.957024,5.012355,74.56303,1.4675951
403,3.948303,4.5142817,1.8789526,89.65846
404,5.323185,78.078896,6.68376,9.914152
405,3.5823457,5.458096,1.720155,89.23941
406,78.02187,3.2185938,14.466996,4.2925386
407,2.8108683,10.450796,2.0970843,84.64125
408,27.629925,5.296634,65.21496,1.8584788
409,3.863154,5.078272,1.7947072,89.26387
410,7.761885,9.23975,4.876394,78.12197
411,8.331473,5.3733444,3.173799,83.12138
412,14.692012,13.095866,6.5877533,65.62437
413,58.26971,5.945791,32.934128,2.8503695
414,76.20595,3.6298018,16.077766,4.0864825
415,59.324158,6.84911,11.515303,22.311424
416,46.747364,8.857664,39.311295,5.083682
417,12.409986,11.641945,72.680954,3.2671168
418,71.48315,7.919795,15.87984,4.7172217
419,4.3086405,84.904076,6.094243,4.6930413
420,75.97865,3.5449877,17.922855,2.5535111
421,37.386288,5.467031,53.77511,3.3715692
422,3.4121983,7.115279,2.0436473,87.42887
423,4.7526393,6.4389243,2.5811172,86.227325
424,2.9980125,5.8201256,1.7548392,89.427025
425,61.153095,3.2807436,32.970554,2.5956132
426,33.760113,29.2529,26.639587,10.347401
427,42.78027,8.989378,38.898693,9.331657
428,4.074368,84.022865,7.177311,4.7254486
429,7.1855097,76.32242,10.061412,6.4306617
430,21.668537,48.510773,20.55796,9.262736
431,3.7192383,84.9468,5.6676736,5.6662874
432,3.646823,83.50745,6.5030336,6.3426943
433,14.576022,5.253955,78.64769,1.52233
434,6.0673428,5.2333746,2.438574,86.260704
435,6.799171,59.791653,8.306346,25.102833
436,3.779902,85.87097,5.076302,5.2728233
437,44.346546,8.794168,32.39861,14.460681
438,77.5785,4.212159,12.513569,5.6957703
439,3.2976708,82.86123,5.5664735,8.274635
440,8.490332,23.035946,6.8737073,61.600018
441,19.66016,4.7439823,73.94608,1.649775
442,4.538726,84.06347,6.9074063,4.4903936
443,79.04684,4.082003,12.623365,4.247782
444,77.488815,5.1310186,12.742193,4.6379747
445,13.788234,7.2628474,76.74233,2.206589
446,4.3307285,83.63101,5.219226,6.819028
447,13.025476,7.43213,76.879425,2.6629758
448,3.6046162,83.966255,6.78297,5.6461635
449,76.29785,3.0677483,17.1661,3.4683034
450,13.393304,6.6951404,78.02651,1.8850435
451,17.796507,5.292832,75.46764,1.4430196
452,3.1548042,5.6376925,1.8796014,89.3279
453,26.625141,4.412303,66.90484,2.0577176
454,14.315566,7.188295,76.77099,1.7251511
455,78.853836,3.864985,14.283468,2.9977052
456,57.89643,12.351797,22.295546,7.4562325
457,13.236059,48.341488,22.824036,15.598412
458,13.577496,26.218246,29.860104,30.344156
459,22.59571,12.217099,8.329264,56.857925
460,3.4550493,85.533424,5.181421,5.830105
461,10.150359,66.71665,11.08108,12.051908
462,13.885911,5.693923,78.60449,1.8156813
463,4.6885476,5.9677505,2.3689914,86.97471
464,3.4187555,86.33583,5.081876,5.163538
465,16.522045,28.582418,46.44212,8.453425
466,15.339099,8.404069,74.769554,1.4872725
467,51.85948,6.7169085,12.593886,28.829727
468,3.0021164,5.8477902,1.8813583,89.26874
469,19.443714,6.24838,70.656006,3.6518939
470,9.179353,36.852345,9.068229,44.900078
471,5.390178,67.21287,8.820344,18.576607
472,12.388568,59.05177,14.520481,14.039177
473,44.489437,5.2814946,46.11139,4.117677
474,3.8859136,4.413583,1.9747874,89.725716
475,17.895847,42.217083,18.234823,21.652243
476,25.99333,23.51247,45.273052,5.2211504
477,3.215864,8.248296,1.9627603,86.57308
478,12.349755,12.00668,73.78697,1.8565942
479,13.572664,6.449753,78.35343,1.6241474
480,2.9555209,8.31309,1.812972,86.91841
481,4.6263595,8.602468,2.4889321,84.28224
482,18.44731,10.765655,10.204673,60.582363
483,76.65055,4.2372355,12.502083,6.610132
484,12.603019,7.018541,78.07575,2.3026998
485,4.433904,84.20699,5.527029,5.832075
486,33.080673,16.510735,21.762321,28.646263
487,22.173162,15.031333,55.5114,7.284109
488,75.52202,3.9174757,16.852446,3.7080579
489,3.456806,12.510175,2.6635535,81.36947
490,18.77789,45.57686,23.126116,12.519133
491,18.17515,13.61859,16.757782,51.448475
492,76.723434,4.566479,11.817517,6.892567
493,41.504555,9.696198,43.226982,5.5722585
494,75.15298,3.287232,17.359043,4.200739
495,3.4514337,12.3821,2.86851,81.29795
496,31.224922,29.99576,23.5022,15.277122
497,3.5220087,85.65719,5.8739324,4.946859
498,16.53474,6.328975,75.69879,1.4374942
499,72.08752,6.893421,15.535556,5.4835
500,67.47778,4.764139,24.63489,3.1231878
501,48.810402,8.638361,39.032265,3.5189657
502,75.63069,3.4884453,16.753374,4.127478
503,3.2202668,6.2442837,1.7693987,88.76605
504,32.063354,8.822981,54.784966,4.3286953
505,3.8633838,83.31259,6.9609456,5.863073
506,3.6698651,9.831814,2.673193,83.82513
507,14.121984,7.271347,77.02524,1.5814314
508,4.2553425,84.65288,6.7479014,4.343882
509,5.5850525,74.08497,6.678626,13.651355
510,3.3163383,5.027087,1.7632134,89.89336
511,5.563066,5.3894715,2.8300097,86.21745
512,17.840757,22.025661,29.035612,31.097967
513,76.71205,3.5617688,16.164904,3.5612814
514,3.2600875,5.7802944,1.8149465,89.14467
515,15.601674,6.28571,76.18184,1.9307773
516,13.622769,28.37187,15.613626,42.391727
517,77.22951,3.1673265,15.7660265,3.8371396
518,59.100296,4.629258,32.97592,3.294533
519,5.8789554,67.36104,6.070523,20.689491
520,25.591337,22.930527,27.17397,24.304165
521,8.062537,63.54561,19.179096,9.212758
522,23.512108,5.71423,69.23631,1.5373476
523,21.918287,9.605797,8.607185,59.868736
524,3.6512692,83.37333,4.9801993,7.9952054
525,3.7044327,4.4640756,1.8500952,89.98139
526,12.491367,9.23947,75.88896,2.3802037
527,9.239733,30.30751,13.738245,46.71451
528,62.165028,6.3090267,23.091936,8.4340105
529,4.041523,78.56703,4.809372,12.582068
530,3.2481961,6.7087216,1.7254518,88.317635
531,3.1273544,6.006502,1.7713487,89.094795
532,14.779596,4.88525,78.51709,1.8180553
533,3.944771,83.1533,6.2158933,6.686045
534,11.811849,8.199855,77.77482,2.213482
535,16.65141,28.558958,45.927765,8.861873
536,66.61265,6.3038683,14.045912,13.037562
537,15.27906,61.587776,16.867382,6.265781
538,72.43574,4.2323685,20.849474,2.4824233
539,69.221695,4.8056192,22.15727,3.815419
540,80.25203,3.5685937,12.526732,3.6526403
541,11.430186,53.07006,23.03468,12.465067
542,24.64548,22.669361,13.697874,38.98729
543,74.4145,3.4990087,19.210411,2.8760903
544,7.6768904,5.243573,2.9322255,84.147316
545,20.251944,55.698933,17.064386,6.9847383
546,65.87119,3.0350935,27.646723,3.4469903
547,54.21527,11.822665,14.9325075,19.02956
548,3.71426,5.6049385,1.8379312,88.842865
549,3.9212255,6.90464,2.9001317,86.274
550,13.511838,24.981102,56.156178,5.3508854
551,2.903068,6.984378,1.8722517,88.24031
552,18.409094,5.6513853,72.5097,3.4298272
553,38.085655,5.3087335,52.26376,4.3418546
554,68.26624,4.0730844,25.410799,2.249871
555,9.840229,51.44951,32.484524,6.2257333
556,57.245213,14.257528,22.552004,5.9452534
557,20.260328,35.110085,12.838383,31.791206
558,24.204784,5.5948386,68.822075,1.3783076
559,3.408214,4.4105754,1.8755685,90.30564
560,39.306175,8.00134,11.14638,41.5461
561,3.1050537,5.445757,1.7997386,89.64945
562,9.291341,12.599193,5.672763,72.4367
563,34.001617,28.39855,28.12373,9.47611
564,12.394463,51.129204,21.560194,14.916132
565,64.31465,4.8208776,22.809267,8.055195
566,3.4642015,85.13376,5.576921,5.825118
567,71.50964,3.5498261,22.480341,2.4601872
568,3.0825844,7.8348713,1.947756,87.13479
569,10.711557,7.5855026,4.4900866,77.21285
570,3.689258,84.128944,5.0002003,7.1815996
571,3.0477788,6.6966558,1.7974881,88.45808
572,10.515933,13.34057,5.674742,70.46876
573,57.786865,7.0660377,22.317034,12.830064
574,3.526358,83.71479,5.4378614,7.3210015
575,63.11875,4.170027,30.561314,2.149904
576,23.440273,48.839264,18.568672,9.15179
577,14.984216,46.8812,26.996332,11.13825
578,46.7114,14.295641,33.37385,5.6191044
579,73.03227,3.291912,19.988926,3.6868923
580,11.91544,8.97013,77.20937,1.9050572
581,46.890553,6.1323447,42.855587,4.121513
582,3.4484823,85.72797,5.2154083,5.6081457
583,37.86002,16.556395,34.12727,11.456317
584,15.830515,49.785797,19.381937,15.001753
585,11.607616,10.036191,76.00784,2.3483493
586,13.540429,21.875195,59.82021,4.7641687
587,12.06481,8.781302,76.59627,2.5576186
588,54.72165,13.491382,23.354452,8.43252
589,76.15797,3.5259254,16.02439,4.291724
590,5.4834056,22.583906,4.8072963,67.12539
591,4.848827,4.680534,2.1275449,88.34309
592,3.658257,84.60185,5.5680704,6.171818
593,20.268131,8.733253,63.795708,7.2029123
594,12.401647,12.47088,73.21935,1.9081211
595,4.509742,80.86577,7.348474,7.276018
596,13.277081,7.9291162,77.0235,1.7703056
597,4.4136906,82.22898,7.656866,5.70046
598,24.934118,21.277517,37.50814,16.280222
599,8.873473,57.445915,27.024338,6.6562757
600,71.09526,7.7934637,12.295735,8.81554
601,5.138157,56.645947,5.5756426,32.640255
602,77.298454,3.7629218,13.8683605,5.0702615
603,77.59709,3.5923522,15.706609,3.10394
