,HighSchool,Graduate,College,11th,9th
117,4.8555703,13.723977,49.881065,17.828926,13.710467
118,53.315693,17.15493,6.786092,9.418366,13.324917
119,18.38055,58.69165,7.0714808,11.824034,4.032293
120,6.1406302,4.3134136,11.774213,8.272363,69.499374
121,45.126907,31.98649,9.505805,6.0733743,7.307417
122,18.157892,58.931576,7.180193,11.766506,3.9638348
123,25.089397,23.45875,19.002224,7.7519298,24.697695
124,31.067171,16.720646,29.19395,8.055253,14.962983
125,7.958836,26.81518,39.171986,13.433456,12.620544
126,5.179706,12.78775,63.273857,8.223501,10.535182
127,8.736801,61.838577,12.825383,11.241388,5.357854
128,31.570126,20.469385,32.0277,5.5059934,10.426794
129,5.6216817,4.5907454,11.213464,5.594867,72.97924
130,8.848101,5.9093313,25.903246,5.9700356,53.36929
131,5.296487,10.398795,61.871086,5.8092995,16.624338
132,9.716924,9.41603,51.128548,4.728023,25.010475
133,10.383638,47.398293,10.69975,21.579657,9.938662
134,63.751812,20.090115,6.9969034,3.9355614,5.225601
135,7.752305,12.224188,8.083497,61.89158,10.048439
136,6.7776136,4.4847717,11.600592,6.096309,71.04071
137,4.219126,12.969173,6.399472,69.833664,6.5785637
138,13.270084,14.806776,21.408066,6.9288673,43.586205
139,29.75262,48.563606,10.390391,5.521448,5.771937
140,15.500448,63.52734,7.755158,8.533727,4.683329
141,29.692396,50.427753,6.885873,8.242039,4.7519436
142,3.5400796,7.140721,11.560527,61.491848,16.266827
143,5.928027,10.542633,66.28097,4.9033756,12.345007
144,16.971476,35.261513,29.870674,7.822036,10.074297
145,11.401336,52.53405,8.039997,21.736904,6.2877126
146,10.164939,11.63849,19.114891,23.240944,35.840733
147,5.6230674,8.786637,64.7777,6.734125,14.078471
148,5.1616187,10.334725,63.766594,8.947195,11.7898655
149,70.89578,13.76923,6.6785827,3.1673222,5.489073
150,12.7515955,12.488991,12.375991,19.893988,42.489433
151,71.912224,12.136298,5.2881866,3.5894308,7.0738688
152,69.4287,16.533207,5.562373,3.4232526,5.0524635
153,33.186768,43.746227,9.560712,5.972727,7.533569
154,5.486445,7.054619,31.263887,14.932733,41.26232
155,5.329139,12.111677,65.44907,6.0560727,11.054031
156,19.20411,58.457966,7.4778056,11.0644455,3.7956707
157,13.392732,64.17435,9.119179,9.320353,3.9933913
158,70.78067,14.119376,6.023799,3.476113,5.6000433
159,6.0317473,15.216841,37.753277,24.437965,16.560171
160,17.810755,61.93557,9.304781,6.467361,4.481536
161,10.596884,41.386337,29.877731,8.186625,9.952417
162,6.2153187,6.1823773,11.044082,7.7864184,68.7718
163,6.973555,4.58095,11.106508,7.149388,70.1896
164,23.63837,50.758564,10.52017,6.4097533,8.673152
165,57.9463,15.241377,14.092838,4.0404844,8.678997
166,50.231064,9.66651,12.274618,5.175168,22.652632
167,8.700084,10.9897585,46.961548,6.729391,26.61922
168,36.379807,45.79388,8.287809,5.232089,4.306422
169,8.852351,31.389492,33.922073,17.236929,8.5991535
170,4.007957,7.7180586,5.213563,76.31048,6.7499375
171,3.0774853,8.774569,6.400492,75.47096,6.2764935
172,14.525324,13.1077,52.740498,3.8342621,15.792221
173,11.309554,49.674465,24.235008,7.9381285,6.8428464
174,22.073872,14.733763,32.38216,8.5977955,22.212414
175,62.004322,12.816959,5.6641297,9.53192,9.982672
176,12.312021,62.99514,8.298893,12.161792,4.2321515
177,6.5008326,12.248162,64.316216,4.768991,12.165793
178,4.2990556,9.913611,8.034279,67.52355,10.229506
179,62.313534,21.093885,7.8386188,3.4765818,5.277383
180,10.832589,5.9991093,26.179012,4.7989798,52.19031
181,10.480995,9.948059,61.046112,5.2573547,13.267475
182,12.91289,7.3049717,17.157692,4.5704355,58.054012
183,15.270279,9.755518,37.041653,11.777559,26.154985
184,6.439633,7.1896896,13.687224,11.098175,61.585278
185,5.258144,10.398362,61.792545,10.3183565,12.232589
186,4.364314,8.845916,63.345146,7.158563,16.28605
187,4.6847486,13.691373,32.555317,35.80361,13.264953
188,9.727142,29.376062,42.193512,9.740179,8.963103
189,6.5185084,10.024842,66.203026,4.5219264,12.73169
190,15.855066,7.614283,10.100282,8.875701,57.55467
191,3.455741,8.721461,5.0088334,76.828964,5.985001
192,39.761883,41.704647,8.345512,5.4788384,4.709111
193,6.60758,4.5553436,10.952812,9.395645,68.48862
194,19.189371,23.12499,36.976154,5.4677777,15.241716
195,4.983667,4.5388603,12.028235,6.7215376,71.7277
196,50.031876,21.02265,7.918293,9.059208,11.967978
197,3.0697563,8.042296,5.809201,76.28569,6.7930603
198,9.298118,28.34762,22.49889,19.078987,20.776384
199,6.8191104,4.5528674,17.260227,6.7998447,64.56795
200,5.4694514,4.940237,12.376924,6.4972258,70.71616
201,8.334861,45.776535,11.194057,28.613201,6.0813475
202,4.7091894,9.30256,66.21567,5.7941055,13.978489
203,6.8960056,18.011395,57.47969,5.6746845,11.93822
204,5.545472,10.36152,6.6987247,65.12086,12.273433
205,71.60014,12.55165,6.866488,3.0166514,5.965069
206,71.15797,13.841828,5.617098,4.01585,5.3672585
207,12.411263,9.421644,13.996072,6.3396378,57.831383
208,59.319866,13.09848,9.896387,3.6461325,14.03913
209,6.2234807,18.390774,43.00749,19.48531,12.892946
210,15.499181,61.7879,7.8697467,10.655964,4.187221
211,7.856401,28.409227,46.17835,9.051549,8.504478
212,5.859044,16.891874,7.5335636,63.731705,5.9838123
213,12.550764,27.189472,9.597494,41.9205,8.741771
214,69.01566,14.266364,6.239592,3.142827,7.3355513
215,6.4428897,9.980797,66.78902,5.52068,11.266611
216,3.2457483,8.750919,5.5521336,76.7194,5.731805
217,34.652332,19.07076,21.21649,6.6818314,18.378588
218,13.211523,53.888977,14.602442,8.845566,9.451498
219,6.313084,5.0979624,10.236602,9.46557,68.88677
220,6.5855913,9.079632,66.25668,4.4871264,13.5909605
221,40.82387,37.60788,9.544889,4.6365423,7.386809
222,3.6555812,7.807894,5.270482,77.10648,6.159566
223,5.240996,10.875196,65.21752,7.5647874,11.101502
224,5.712935,5.0134497,13.279133,5.618963,70.37553
225,14.307663,65.13355,7.522816,8.321859,4.7141137
226,4.950891,8.153002,65.85162,5.8309536,15.2135315
227,53.330315,27.405924,9.964271,4.399859,4.8996296
228,54.98159,13.421928,12.608324,4.181862,14.806297
229,3.0163252,8.215235,6.860715,74.99838,6.90934
230,11.795714,60.25864,9.554102,11.049204,7.3423347
231,26.004839,53.65789,9.805146,5.4450626,5.087067
232,5.905687,9.616224,39.157658,11.441596,33.878838
233,7.395534,5.78565,10.716815,6.546942,69.55505
234,6.635311,6.585937,10.625606,9.634135,66.51901
235,46.128757,24.723782,11.732596,6.9310794,10.4837885
236,32.40579,18.683802,8.01428,31.021633,9.874486
237,8.87853,46.1767,27.726927,9.690477,7.5273604
238,70.877235,13.599844,6.467499,3.691909,5.363523
239,23.4444,23.937904,20.705679,8.014255,23.897755
240,8.270017,14.1571,62.15518,5.969984,9.447726
241,8.072095,32.183216,38.609756,11.459754,9.67518
242,3.2853823,8.902614,5.369551,75.27576,7.1666956
243,3.5903208,6.998216,9.398196,61.05248,18.960794
244,10.918622,12.25483,13.623789,29.201403,34.001354
245,8.290853,16.116348,28.32026,15.280382,31.99216
246,6.155057,8.34854,65.02032,6.6879725,13.78811
247,11.974621,20.282694,50.155895,7.8027816,9.784004
248,9.937474,12.71822,60.39172,4.7633753,12.1892185
249,8.256113,19.489796,56.994392,5.482049,9.77765
250,9.109031,15.167612,36.31981,21.07623,18.327314
251,7.880062,15.685131,61.669064,5.1114106,9.654329
252,18.34684,58.868877,11.661966,5.46859,5.653717
253,6.208991,5.336555,12.57138,7.0237994,68.859276
254,7.8844414,31.238846,23.672474,26.877958,10.326282
255,15.725529,11.49124,13.890648,21.02558,37.867004
256,17.786463,47.012634,7.0530124,21.681856,6.4660296
257,13.858631,10.071323,30.747229,15.256511,30.066317
258,42.901115,36.98584,9.508941,4.289379,6.3147187
259,72.06085,10.262426,6.415549,3.56531,7.695851
260,12.117425,39.176086,31.870499,6.7027884,10.133197
261,5.1626167,9.534646,46.945908,17.352005,21.004827
262,18.5576,13.447285,9.222734,33.593525,25.178858
263,10.981337,21.70991,51.42225,4.9916615,10.894832
264,4.9522815,10.767022,7.57906,66.429756,10.27188
265,72.267235,12.8134985,6.1537457,3.199141,5.5663805
266,72.3422,11.151647,6.073264,3.2770586,7.155829
267,4.5101967,5.1289787,14.401235,8.640985,67.3186
268,14.8602705,63.91499,7.913389,9.09085,4.2205095
269,13.685362,62.872757,8.345936,10.177137,4.9188027
270,47.53475,34.242294,8.042486,4.294089,5.886387
271,5.518628,5.7878866,31.990429,5.87502,50.82804
272,15.324749,12.48644,43.94889,7.6828227,20.557102
273,5.9248605,20.12366,10.459343,56.179638,7.312508
274,12.139837,13.049928,24.45189,12.57489,37.78345
275,12.965343,64.71331,8.574931,8.984735,4.7616806
276,71.6301,12.8407135,5.282338,4.2746744,5.9721828
277,3.5068843,7.844035,5.267304,75.37274,8.009034
278,14.367637,62.83015,7.9693437,10.917146,3.915726
279,8.784037,10.363741,27.6476,6.6512904,46.553333
280,38.739197,42.547386,9.387614,4.3650527,4.960747
281,6.919151,17.24416,55.011475,6.0009327,14.82428
282,54.054153,29.88989,6.1496897,5.196854,4.7094088
283,14.98768,62.26623,8.015266,10.709408,4.021418
284,3.7879016,9.454315,5.516003,75.907364,5.334422
285,9.569633,21.891953,10.409033,48.271076,9.858302
286,23.528246,55.42037,7.6013966,7.9335423,5.516451
287,4.7649193,10.239651,50.303387,14.220675,20.47137
288,5.4917855,9.910505,36.953865,24.928337,22.71551
289,16.63039,58.97825,7.8547773,12.60937,3.927215
290,11.70118,45.83857,27.967834,7.313618,7.1787925
291,5.939294,16.117617,60.394882,6.259057,11.289149
292,6.1270366,12.590001,12.244482,48.63311,20.405375
293,11.898132,62.259926,7.700691,13.180661,4.9606
294,43.749264,9.732071,12.51621,4.7886305,29.213821
295,11.905383,21.651106,22.156954,29.863834,14.422724
296,10.656397,65.489044,10.065595,9.530457,4.258505
297,5.8463,4.401196,13.041902,6.1453247,70.565285
298,33.265,12.216128,14.714779,7.6178155,32.186275
299,60.923733,17.922895,9.7067,5.470069,5.9766088
300,14.774344,61.346172,7.7037506,11.935723,4.240014
301,13.800676,59.505905,7.688126,14.746835,4.2584624
302,66.699265,10.171435,7.204452,4.279909,11.644931
303,57.140285,11.348316,9.091407,4.672366,17.747627
304,10.162024,6.203944,26.281761,6.3108096,51.041466
305,72.01644,12.447819,5.7754354,3.14601,6.6142926
306,7.587988,8.683582,64.06859,4.2402663,15.41957
307,3.6572132,12.318078,6.0958586,72.282585,5.6462665
308,7.307914,37.791466,34.41923,10.890271,9.591112
309,4.7255363,8.804756,66.640015,6.8503246,12.979373
310,6.0728083,12.972738,35.146423,13.980169,31.827868
311,4.052405,11.795622,23.143597,47.543488,13.4648905
312,44.63137,37.0768,8.969938,4.2549176,5.0669813
313,72.05965,11.462915,5.608742,3.358213,7.5104823
314,66.82464,18.328085,6.4037504,3.9788702,4.464654
315,7.1112423,4.608601,10.857349,7.3301,70.092705
316,12.326022,65.126595,9.585072,7.485484,5.4768267
317,14.166653,63.757507,7.4240737,10.053674,4.598101
318,8.893643,62.248142,11.786107,12.17556,4.896551
319,5.028779,9.025871,62.510628,5.7298446,17.704872
320,13.6712055,64.112656,7.802631,9.407407,5.0061054
321,12.4409275,45.398193,26.92168,7.7089295,7.5302706
322,8.150491,10.212201,13.712091,31.286701,36.638515
323,25.794374,13.014591,38.39021,6.3509703,16.449858
324,13.16935,27.32874,13.356926,26.602537,19.542452
325,3.2463632,7.5037875,5.0703235,78.10944,6.0700784
326,12.870143,15.233442,12.664105,25.907093,33.32522
327,63.449604,15.861718,5.8714085,7.8525214,6.9647417
328,10.093762,47.243816,9.039169,28.405783,5.2174635
329,12.759268,56.433697,8.729943,17.449608,4.627491
330,54.676373,13.152965,15.961677,5.742251,10.466724
331,7.7386937,12.115358,64.21771,4.5172987,11.410938
332,5.7160234,10.890427,67.76898,4.7980876,10.826479
333,8.375098,30.906061,44.17792,7.5491033,8.991818
334,11.865593,6.3520203,11.51067,13.131677,57.140045
335,42.940475,9.641304,14.693215,5.475115,27.249891
336,27.038935,11.156887,13.7426,5.7834635,42.27812
337,5.973549,5.280202,12.468276,7.615421,68.66255
338,40.68124,30.921627,11.98894,10.107328,6.3008733
339,68.943665,16.05567,6.88349,3.1703923,4.9467797
340,6.9800324,10.275151,13.747485,26.187721,42.80962
341,5.546742,16.401962,8.83511,60.92292,8.293264
342,22.228184,48.935898,9.391045,9.405761,10.039113
343,47.160316,27.05639,12.029739,6.8892426,6.8643084
344,5.3892016,7.266926,25.591288,16.859789,44.8928
345,21.230883,59.09919,8.730793,6.9330564,4.00608
346,4.622307,5.756076,14.613989,15.6207,59.38693
347,7.1393094,32.561916,25.652971,26.276735,8.369069
348,5.084617,10.190422,62.40653,7.6196747,14.698765
349,8.630821,36.89737,27.714548,16.136824,10.620439
350,4.6500683,11.000452,20.67706,50.62206,13.05037
351,11.485602,11.806377,13.386636,8.983358,54.338028
352,12.851861,19.950304,43.298943,11.57719,12.321709
353,39.148727,19.993843,10.627269,15.12306,15.107091
354,20.547754,43.158783,21.437918,5.4572573,9.398288
355,3.8874078,11.614837,12.397862,62.958378,9.141524
356,9.774063,25.100283,25.945017,21.437784,17.742855
357,15.726987,10.516026,8.152385,31.953117,33.65149
358,6.5756507,5.1303115,26.847988,4.9130754,56.532978
359,70.99935,12.757821,5.291874,3.6126442,7.338308
360,5.2116647,4.642472,11.083812,7.314497,71.74756
361,39.9356,29.71229,13.14866,5.4547424,11.748704
362,72.72634,13.319786,5.505226,3.1168797,5.331772
363,5.7861557,10.423481,66.46655,5.083704,12.240107
364,9.071579,11.044433,14.339746,44.257183,21.287056
365,16.112726,42.761074,12.096244,22.918247,6.111713
366,39.36164,42.924854,8.212563,4.935849,4.5650992
367,6.648767,17.159067,59.216858,6.645768,10.32954
368,6.657276,10.21449,67.147156,4.252683,11.728392
369,4.5910683,4.615847,14.785785,8.361582,67.64571
370,9.843774,63.184452,10.4621935,12.14162,4.367962
371,8.452298,17.429735,59.7055,5.1686807,9.243784
372,13.150714,13.757035,48.599884,6.497232,17.995142
373,8.670137,13.599759,61.256702,6.9867244,9.486675
374,14.897964,6.474653,11.318509,8.464518,58.844357
375,10.213121,32.05128,40.988346,8.5524235,8.194825
376,5.118872,12.191043,7.065226,70.07474,5.5501184
377,6.4633904,7.3524184,11.411996,17.305466,57.46673
378,5.477123,9.054617,5.6028833,71.49859,8.366781
379,64.97293,19.319006,5.9693055,5.2309656,4.5077944
380,44.26498,24.900795,17.61267,4.960163,8.261399
381,4.8990383,12.871385,59.102734,11.617411,11.509431
382,12.566423,11.892421,57.267677,5.2799993,12.993482
383,12.885427,65.02151,9.582164,8.578624,3.9322708
384,12.85747,15.48917,36.63166,12.435469,22.586227
385,5.396781,12.087532,14.296545,58.260124,9.959012
386,10.981233,59.1757,8.678237,15.648725,5.5161023
387,52.428448,12.026058,10.108883,8.951173,16.485435
388,6.1257935,9.967108,34.87594,27.012205,22.018948
389,30.956116,14.786069,15.722497,18.64296,19.892353
390,62.257153,23.000017,6.2578382,3.9372928,4.547688
391,72.80171,10.485817,6.6812344,3.4557998,6.575445
392,4.3251805,8.806839,61.584545,7.1263404,18.157097
393,7.080263,17.468536,6.957987,62.664436,5.8287816
394,3.440878,10.037608,5.5217104,75.327835,5.6719646
395,64.69827,10.134139,7.948595,3.6476479,13.571342
396,68.60559,15.580418,5.860373,3.6520314,6.301595
397,8.041996,5.4879694,9.82924,10.01943,66.62136
398,17.33424,61.988056,8.304748,8.380283,3.9926734
399,6.6551223,5.444568,14.346309,5.632605,67.92139
400,70.90982,14.045474,6.3910103,3.092789,5.560913
401,62.230133,14.934723,8.414735,6.0671372,8.353266
402,5.786002,13.150846,62.244965,5.2851925,13.533002
403,36.809326,12.952563,26.487297,5.776352,17.974464
404,7.4795737,23.909105,51.26203,7.4394507,9.90983
405,15.528411,18.80785,48.080173,5.5727816,12.010784
406,62.45269,21.872334,5.3564186,5.099275,5.219278
407,3.155908,7.299325,5.1437597,78.30549,6.0955167
408,4.515561,15.6077175,10.625409,62.243217,7.0081005
409,9.203711,7.7993736,18.416353,10.442372,54.13819
410,6.7059255,30.556627,7.8323183,48.70818,6.196946
411,16.78398,62.062794,8.220477,7.716333,5.2164106
412,10.587881,63.311363,9.477022,12.301777,4.321961
413,6.580909,21.18665,7.4933825,56.705128,8.033924
414,3.2413511,8.414231,5.40239,77.455284,5.486741
415,13.745787,12.047159,57.25944,4.9050164,12.042595
416,6.791158,16.201849,53.2272,8.19431,15.585479
417,26.929155,36.296585,20.927021,6.0116973,9.835547
418,9.120603,7.4810085,12.765868,9.059256,61.57326
419,20.828117,28.735754,13.609091,11.741585,25.08545
420,12.531255,49.53016,18.43576,9.579256,9.923573
421,5.957062,8.326841,66.90213,5.21126,13.602708
422,10.441385,13.950693,10.053575,45.194733,20.359613
423,66.32675,11.244864,9.699524,3.4492936,9.279569
424,8.76491,12.604171,16.292048,26.250183,36.088688
425,8.650808,18.878492,6.0388184,58.922035,7.509846
426,10.370137,65.66331,9.916571,9.820219,4.2297626
427,5.117859,17.938871,7.661414,63.21556,6.0663004
428,7.2825747,11.80114,65.57612,4.603453,10.736715
429,7.649235,27.326832,46.02335,8.8222685,10.178314
430,6.008249,17.459171,6.474201,64.06186,5.996519
431,38.742523,36.309643,10.978673,8.80855,5.16062
432,9.884374,12.342711,62.06151,4.3745356,11.336874
433,13.628361,18.588226,48.706074,8.852044,10.225298
434,6.562899,16.997746,30.130053,12.765879,33.54343
435,8.105095,8.393174,63.33953,4.528675,15.633519
436,7.539365,13.501077,11.136503,57.3933,10.429753
437,3.1528783,8.558232,6.218182,76.005646,6.0650663
438,6.046528,14.923756,63.012756,6.533633,9.483325
439,5.480013,8.586926,64.65794,4.6413555,16.633759
440,71.221596,12.454119,5.131744,3.9331126,7.2594275
441,7.2763844,18.350336,47.810673,15.356183,11.206419
442,5.993487,14.906732,53.752625,13.868472,11.478685
443,11.316602,58.20822,10.292267,12.758717,7.4241967
444,9.520759,6.0389647,15.392883,15.472558,53.574837
445,4.375964,5.2536373,24.48215,9.664158,56.22409
446,10.133693,13.465688,57.58563,5.1374006,13.677597
447,5.3644934,17.070333,53.37662,13.910156,10.278398
448,6.9634633,11.160129,65.28065,5.0897727,11.5059805
449,4.8280144,7.577962,58.102535,5.8051,23.686392
450,72.883255,12.542634,5.199685,3.8312383,5.5431943
451,3.966831,9.378718,4.963431,75.4418,6.2492085
452,38.34623,37.402454,10.267515,5.2653604,8.718445
453,8.082175,6.3797345,34.079,5.281477,46.177616
454,5.584666,24.220201,7.4841013,56.368256,6.3427744
455,69.92453,11.618082,5.9524136,3.527512,8.977455
456,8.359916,28.206238,8.59619,49.23045,5.6072073
457,5.2308674,9.638536,69.845314,4.79542,10.489857
458,25.730505,55.23361,7.802288,7.381989,3.8516097
459,17.320536,52.345776,11.163255,8.573193,10.597246
460,4.4603415,11.931886,57.732918,12.582782,13.292076
461,8.646613,9.328351,54.312016,3.846541,23.866476
462,3.5592306,11.604191,6.2115183,72.93333,5.6917396
463,13.671578,40.066345,12.697387,26.630127,6.934567
464,18.7551,51.789124,9.764649,11.279574,8.411552
465,9.497855,12.789939,14.293286,10.803885,52.61504
466,9.990753,26.889044,46.004597,6.838997,10.276609
467,67.5093,16.131199,7.142166,4.2123566,5.004984
468,5.800865,16.427374,44.733574,19.744093,13.294095
469,13.547547,5.762696,11.709327,6.800336,62.180096
470,25.062397,15.508116,18.368979,6.721697,34.338818
471,72.56305,13.387709,5.884812,3.0609865,5.1034408
472,2.9852169,9.097722,10.706618,68.42085,8.789589
473,56.600506,9.433995,11.636744,4.423727,17.905027
474,3.3805676,8.557013,5.406852,77.11254,5.5430336
475,5.814526,4.757361,14.998256,5.19796,69.2319
476,9.1775875,55.600624,10.798024,19.284477,5.1392922
477,72.06548,13.673995,5.6327267,3.0532162,5.5745797
478,6.830419,27.352943,23.314257,22.469654,20.032728
479,8.827985,13.714057,17.835442,17.554878,42.06764
480,3.7623923,11.00107,5.148597,74.019646,6.068294
481,5.858914,8.546304,28.258717,28.604582,28.73148
482,7.0398874,11.187697,14.016509,42.69163,25.064266
483,3.466085,10.726923,6.180615,74.11806,5.50832
484,10.875957,59.565258,10.457149,14.805995,4.295637
485,72.6893,11.272127,5.537294,4.2188783,6.2823987
486,16.058413,18.041555,44.546272,6.786111,14.567654
487,15.945562,20.573856,15.520409,11.372939,36.58723
488,67.69473,16.385544,7.5832343,3.0216918,5.3147984
489,14.335552,62.32409,7.722064,11.486879,4.1314116
490,20.371704,57.175278,8.288823,9.691922,4.472267
491,7.7534122,9.422357,24.26835,13.057817,45.498066
492,6.827325,17.470522,60.13476,6.414419,9.152975
493,3.552239,7.5673976,5.009541,77.35399,6.5168276
494,4.9994073,7.9593964,66.06826,5.403344,15.569586
495,6.9010878,9.401745,15.005665,10.586375,58.10513
496,3.6412902,7.908546,5.141962,76.68227,6.6259274
497,6.044023,5.0084004,11.650472,5.959099,71.338
498,3.376048,7.50847,6.489302,75.81921,6.8069806
